user_type,purchase_frequency,avg_order_value,product_category,product_price,rating,discount_percentage,purchase
returning,8,74.09,Electronics,785.72,1.1,0,0
returning,6,146.5,Sports,62.96,3.9,5,1
new,3,39.1,Sports,71.46,1.8,20,0
new,3,31.75,Sports,174.41,4.9,20,0
loyal,9,264.37,Home & Kitchen,315.88,3.4,15,1
loyal,18,205.43,Clothing,97.04,2.5,50,1
loyal,8,86.96,Home & Kitchen,76.7,1.4,30,1
loyal,13,271.67,Clothing,222.25,3.8,40,1
returning,7,81.36,Clothing,240.33,1.4,20,0
loyal,19,123.16,Clothing,198.9,2.8,20,1
loyal,13,237.35,Books,23.35,4.7,20,1
loyal,17,197.46,Electronics,737.83,4.2,0,1
new,3,20.76,Clothing,103.56,3.8,25,0
returning,7,75.15,Electronics,989.09,1.8,0,0
new,3,48.51,Books,58.28,3.1,40,0
loyal,17,290.04,Home & Kitchen,85.64,4.9,10,1
returning,8,111.28,Electronics,930.16,3.3,0,1
new,3,67.08,Sports,25.93,1.3,0,0
returning,3,130.05,Electronics,568.66,3.1,20,1
returning,3,141.65,Home & Kitchen,379.09,1.7,0,0
returning,3,142.38,Beauty,146.81,1.2,5,0
new,1,71.33,Beauty,187.56,4.6,10,0
returning,6,108.68,Electronics,1093.26,3.4,0,0
returning,4,142.31,Sports,210.11,1.6,10,0
loyal,17,282.92,Sports,335.2,1.8,30,1
returning,9,114.82,Home & Kitchen,497.66,1.7,0,0
loyal,12,207.45,Home & Kitchen,299.25,3.8,10,1
returning,8,133.7,Electronics,815.06,3.6,10,0
returning,3,57.97,Home & Kitchen,58.72,1.4,10,0
loyal,16,144.56,Clothing,295.52,2.9,25,1
returning,5,80.99,Beauty,183.94,2.1,0,0
new,3,56.26,Clothing,148.96,1.6,0,0
new,3,34.44,Books,30.97,2.7,20,0
loyal,10,221.87,Electronics,730.26,3.2,20,1
returning,3,40.54,Electronics,895.29,1.1,10,0
returning,9,129.55,Electronics,890.25,2.8,25,1
new,2,51.44,Electronics,803.35,3.3,40,0
new,3,34.31,Home & Kitchen,158.04,3.5,10,0
new,2,45.62,Beauty,113.28,1.9,0,0
returning,3,77.52,Home & Kitchen,285.8,1.5,0,0
returning,3,127.81,Home & Kitchen,253.09,4.7,10,1
returning,3,65.66,Books,8.78,4.6,30,1
returning,3,83.92,Clothing,267.26,1.9,20,0
loyal,17,234.39,Clothing,106.99,3.9,30,1
returning,5,131.05,Clothing,194.66,3.1,0,0
returning,9,50.96,Books,39.61,4.0,25,1
loyal,13,199.92,Electronics,220.02,4.2,25,1
returning,4,103.47,Electronics,1083.8,2.8,0,0
returning,5,115.12,Home & Kitchen,193.67,4.7,25,1
loyal,18,183.0,Sports,50.7,3.1,30,1
loyal,18,225.48,Home & Kitchen,457.0,1.5,5,1
new,2,35.46,Beauty,51.06,4.0,0,0
loyal,19,110.16,Books,45.46,4.2,20,1
returning,3,59.34,Home & Kitchen,479.01,4.6,30,1
new,2,58.84,Books,17.57,4.7,15,0
returning,7,85.18,Beauty,143.71,3.5,10,0
loyal,11,265.59,Clothing,95.05,1.5,10,1
returning,5,96.32,Clothing,248.35,3.1,15,0
returning,8,140.18,Clothing,257.37,2.7,40,1
returning,4,44.45,Home & Kitchen,271.2,4.2,5,1
new,3,75.05,Beauty,111.66,1.9,5,0
new,2,30.25,Clothing,171.9,1.6,5,0
new,3,73.53,Clothing,250.64,2.4,30,0
new,3,22.52,Beauty,33.18,1.4,20,0
new,3,78.25,Home & Kitchen,206.44,2.2,0,0
new,3,50.05,Home & Kitchen,130.72,3.8,10,0
returning,6,110.07,Beauty,157.68,3.4,10,1
new,1,26.49,Home & Kitchen,311.47,1.7,15,0
returning,7,109.82,Books,31.78,2.8,5,0
loyal,8,251.16,Electronics,579.89,2.0,50,1
returning,8,139.45,Electronics,1016.69,2.7,5,0
returning,4,72.95,Clothing,69.4,2.1,5,0
new,1,50.55,Home & Kitchen,213.77,1.2,10,0
new,1,56.25,Sports,246.7,3.8,20,0
new,3,71.72,Sports,92.1,3.4,0,0
new,3,77.53,Beauty,92.72,3.7,20,0
new,3,72.99,Clothing,207.56,3.9,5,0
new,2,24.91,Sports,190.03,3.8,20,0
new,1,38.08,Books,10.75,4.8,10,0
new,2,27.79,Clothing,184.8,4.4,15,0
returning,4,83.8,Books,13.7,3.3,5,0
new,3,63.0,Electronics,426.8,1.5,0,0
returning,9,136.71,Electronics,140.78,1.0,10,0
returning,8,127.87,Beauty,104.79,1.3,20,1
returning,7,84.47,Home & Kitchen,224.45,4.5,25,1
new,2,36.81,Clothing,234.55,4.6,20,0
loyal,12,98.54,Home & Kitchen,406.9,3.5,15,1
returning,7,123.39,Sports,358.23,4.4,30,1
new,2,26.12,Home & Kitchen,81.82,4.7,10,0
loyal,18,110.95,Clothing,99.1,1.4,0,1
loyal,16,290.35,Electronics,786.87,1.7,0,1
new,2,35.77,Clothing,284.47,3.1,30,0
new,1,31.92,Sports,201.35,1.4,30,0
loyal,10,255.07,Clothing,158.95,2.2,5,1
returning,7,93.68,Home & Kitchen,217.95,2.0,20,1
new,3,31.73,Home & Kitchen,160.88,3.9,15,0
new,3,31.22,Beauty,62.84,1.9,0,0
returning,9,118.28,Home & Kitchen,163.2,1.3,0,0
returning,8,118.51,Books,27.04,4.6,20,1
returning,7,40.51,Clothing,148.87,1.5,25,1
returning,5,72.69,Electronics,152.61,3.4,0,0
returning,8,88.49,Sports,307.67,4.4,0,1
returning,8,97.18,Sports,62.82,4.0,0,1
new,2,54.4,Sports,250.04,2.7,5,0
new,2,52.23,Sports,263.71,3.7,40,0
returning,5,134.89,Beauty,18.43,3.9,15,1
loyal,8,228.18,Books,24.27,3.2,0,1
returning,7,133.17,Beauty,152.27,4.8,30,1
returning,9,116.03,Home & Kitchen,166.47,4.7,20,1
new,2,69.27,Electronics,1080.81,3.9,15,0
returning,5,121.11,Clothing,286.26,4.3,20,1
returning,3,127.97,Sports,364.95,4.3,0,1
new,3,23.79,Clothing,186.06,4.1,20,0
new,3,52.49,Beauty,39.58,4.2,5,0
returning,4,50.71,Electronics,631.94,2.3,10,1
new,1,67.26,Clothing,297.53,2.6,10,0
returning,8,108.4,Clothing,34.74,2.8,20,1
new,2,35.6,Electronics,493.66,3.3,10,0
returning,8,124.73,Electronics,365.96,4.2,10,1
new,3,30.83,Electronics,1125.96,3.8,10,0
loyal,17,125.31,Beauty,95.39,1.5,15,1
returning,6,78.04,Electronics,88.43,1.7,20,1
returning,8,109.79,Clothing,174.07,1.4,40,1
loyal,13,277.08,Electronics,460.37,1.5,10,1
returning,7,47.91,Books,45.04,4.8,15,1
new,2,62.75,Home & Kitchen,86.96,1.2,10,0
returning,5,124.46,Home & Kitchen,375.29,3.0,5,0
returning,4,89.0,Clothing,121.84,1.1,0,0
returning,8,51.28,Clothing,298.01,2.6,30,1
returning,9,52.29,Books,31.44,3.6,25,1
new,3,43.23,Beauty,75.39,4.2,0,0
new,3,79.69,Electronics,459.36,3.6,25,0
returning,6,98.89,Home & Kitchen,46.1,4.6,40,1
returning,8,70.57,Clothing,298.19,2.0,5,0
returning,9,50.09,Electronics,877.13,3.0,0,1
returning,8,127.94,Books,50.76,2.8,50,1
loyal,10,185.14,Home & Kitchen,279.83,2.4,0,1
returning,7,110.99,Clothing,282.05,1.2,20,1
new,3,70.91,Clothing,152.66,1.7,0,0
new,2,24.43,Sports,132.15,1.7,10,0
new,1,73.24,Beauty,154.52,2.1,50,0
new,2,66.24,Beauty,145.32,2.8,0,0
new,3,20.21,Home & Kitchen,411.19,2.1,15,0
new,1,24.92,Home & Kitchen,457.01,3.2,5,0
new,2,26.34,Clothing,70.57,2.1,25,0
new,2,44.6,Electronics,450.39,3.4,20,0
loyal,8,252.18,Clothing,123.48,2.0,5,1
new,3,22.44,Home & Kitchen,138.89,3.7,15,0
returning,7,74.05,Clothing,272.64,4.2,20,1
returning,9,120.4,Beauty,101.04,3.0,10,1
loyal,10,150.98,Electronics,1076.65,3.9,0,1
new,3,55.34,Clothing,158.36,3.9,5,0
returning,5,77.31,Electronics,611.32,2.9,0,1
loyal,14,119.02,Clothing,110.57,2.5,10,1
loyal,18,217.22,Electronics,624.5,2.2,5,1
loyal,15,88.4,Clothing,94.79,2.0,40,1
new,1,60.42,Clothing,177.05,1.6,15,0
new,3,74.38,Home & Kitchen,95.97,1.9,20,0
returning,5,58.96,Home & Kitchen,410.63,4.0,10,1
loyal,18,247.09,Clothing,65.77,1.3,10,1
returning,5,133.29,Home & Kitchen,257.54,3.7,25,1
returning,3,110.61,Home & Kitchen,136.03,2.1,20,0
new,3,36.48,Clothing,264.87,4.4,25,0
loyal,10,131.43,Beauty,58.0,3.9,20,1
new,2,73.07,Home & Kitchen,436.23,1.8,20,0
returning,5,146.39,Clothing,31.31,3.9,10,1
returning,9,105.48,Sports,67.43,3.2,20,1
returning,4,48.68,Beauty,17.77,3.8,15,1
new,2,28.28,Sports,84.09,1.3,10,0
new,1,48.13,Books,34.32,3.1,10,0
returning,6,94.15,Clothing,183.32,2.0,25,1
new,3,64.81,Clothing,49.74,4.7,30,0
returning,3,149.27,Books,15.2,2.9,20,1
new,3,45.03,Sports,255.53,4.8,40,1
returning,5,136.07,Home & Kitchen,111.84,3.8,10,1
returning,8,143.7,Beauty,154.28,1.1,40,1
new,2,21.21,Clothing,276.26,1.4,40,0
returning,7,76.7,Clothing,166.25,4.8,25,1
new,2,73.52,Sports,343.53,2.4,5,0
new,1,27.27,Beauty,26.01,2.6,20,0
loyal,12,199.59,Sports,364.59,1.7,30,1
returning,8,133.95,Beauty,21.75,1.1,30,1
loyal,10,91.43,Clothing,18.29,1.4,0,1
new,2,56.3,Home & Kitchen,454.08,1.0,0,0
returning,7,78.22,Sports,88.24,4.7,15,1
loyal,16,82.16,Home & Kitchen,404.51,3.8,15,1
returning,7,101.74,Clothing,147.4,2.0,0,0
returning,3,107.35,Clothing,125.06,2.0,25,0
returning,3,60.02,Home & Kitchen,482.27,2.6,20,1
returning,7,71.02,Electronics,916.35,2.2,15,0
loyal,18,256.94,Books,49.43,4.3,15,1
loyal,13,155.49,Electronics,389.94,1.3,30,1
loyal,13,212.87,Clothing,36.09,1.7,25,1
new,3,45.46,Beauty,66.18,3.3,50,0
returning,7,141.62,Home & Kitchen,436.42,2.3,10,0
loyal,14,221.74,Beauty,167.35,1.6,25,1
new,1,64.26,Clothing,249.16,4.1,15,0
new,2,66.48,Sports,202.91,1.9,20,0
returning,7,99.27,Clothing,94.8,4.8,20,1
returning,6,40.27,Electronics,249.66,2.2,10,0
loyal,16,128.6,Beauty,29.91,1.6,0,1
new,1,32.07,Beauty,87.31,3.3,5,0
loyal,11,249.34,Clothing,210.09,4.4,5,1
new,1,62.03,Sports,369.49,4.0,20,0
new,1,30.43,Home & Kitchen,196.9,1.4,0,0
new,2,21.94,Sports,350.47,2.4,30,0
loyal,9,188.26,Home & Kitchen,425.44,4.0,0,1
returning,4,147.94,Home & Kitchen,370.09,1.5,0,0
returning,7,137.38,Clothing,187.6,2.7,0,0
returning,6,40.23,Clothing,29.68,3.2,0,0
loyal,16,115.09,Home & Kitchen,251.69,2.1,5,1
returning,6,62.88,Home & Kitchen,409.79,4.8,10,1
loyal,15,96.68,Electronics,1069.59,3.0,25,1
returning,7,83.1,Clothing,138.61,4.6,0,1
returning,8,101.83,Clothing,177.95,3.2,15,1
returning,3,130.85,Beauty,174.42,4.4,5,1
returning,5,110.7,Home & Kitchen,244.8,4.8,0,1
returning,3,79.37,Beauty,124.39,4.7,10,1
returning,5,77.19,Sports,343.23,2.7,0,0
new,1,47.0,Home & Kitchen,399.74,4.9,20,0
loyal,12,208.67,Sports,57.94,2.2,0,1
returning,7,129.21,Clothing,37.17,3.5,30,1
returning,6,40.11,Electronics,545.54,4.2,5,1
loyal,10,264.42,Clothing,258.0,1.3,25,1
returning,7,95.78,Home & Kitchen,462.8,4.1,30,1
new,1,70.3,Beauty,190.26,5.0,20,0
loyal,12,96.39,Home & Kitchen,494.61,1.8,20,1
returning,5,136.67,Clothing,159.06,4.3,0,0
returning,3,121.33,Books,55.49,3.2,50,1
new,2,60.57,Home & Kitchen,368.99,4.7,30,0
loyal,8,186.79,Electronics,578.14,2.8,20,1
returning,3,147.19,Home & Kitchen,465.79,4.2,15,1
returning,6,63.0,Sports,177.54,3.9,30,1
loyal,18,239.67,Beauty,65.7,3.0,20,1
loyal,17,94.37,Home & Kitchen,349.59,4.5,0,1
new,3,29.83,Clothing,50.43,4.6,0,0
returning,4,119.02,Electronics,1136.14,4.9,5,1
new,3,53.67,Home & Kitchen,389.03,2.1,30,0
returning,5,66.52,Beauty,117.13,3.3,20,1
new,3,37.16,Clothing,42.01,2.0,10,0
returning,7,54.07,Clothing,81.91,4.5,20,1
loyal,9,257.93,Sports,213.93,3.8,25,1
loyal,18,167.69,Beauty,105.12,4.2,0,1
returning,6,47.82,Home & Kitchen,246.71,4.6,0,0
loyal,16,114.66,Electronics,454.9,3.1,25,1
new,1,24.79,Electronics,877.1,4.9,0,0
loyal,15,194.44,Electronics,1133.43,3.4,30,1
new,3,49.97,Home & Kitchen,280.99,3.6,25,0
returning,6,122.62,Electronics,1007.01,1.2,5,0
loyal,17,186.62,Beauty,127.27,1.6,10,1
new,1,53.48,Sports,36.6,3.9,30,0
new,1,46.79,Clothing,54.91,3.4,5,0
returning,3,77.54,Home & Kitchen,441.81,4.9,5,1
returning,5,41.47,Books,31.18,2.5,0,0
returning,5,145.9,Sports,315.72,4.3,15,1
returning,4,72.79,Beauty,168.66,3.9,10,1
returning,7,91.09,Electronics,688.66,1.7,25,1
new,2,67.41,Electronics,82.28,1.7,0,0
returning,7,114.77,Beauty,142.3,1.7,15,1
new,1,75.69,Books,57.97,2.5,5,0
loyal,11,280.64,Electronics,681.76,1.6,20,1
returning,5,117.83,Home & Kitchen,421.2,4.5,0,1
returning,8,107.68,Beauty,73.2,3.7,30,1
returning,6,148.38,Clothing,53.32,4.3,5,1
loyal,16,165.73,Beauty,62.91,1.2,20,1
new,3,22.11,Electronics,569.56,3.9,5,0
returning,8,71.18,Beauty,166.73,2.6,50,1
returning,3,90.17,Home & Kitchen,320.2,4.1,20,1
returning,6,98.22,Clothing,69.57,3.5,10,0
new,3,38.36,Books,18.44,2.3,0,0
loyal,8,115.37,Beauty,159.43,4.8,20,1
loyal,13,203.91,Sports,274.21,3.0,25,1
returning,7,55.1,Clothing,67.97,2.8,10,0
returning,5,61.17,Books,39.43,3.3,0,0
loyal,8,200.53,Home & Kitchen,462.35,2.6,20,1
returning,5,45.55,Home & Kitchen,291.89,1.2,0,0
new,1,20.59,Beauty,26.4,3.8,30,0
returning,9,117.47,Electronics,903.24,3.4,20,1
returning,8,47.81,Clothing,281.56,2.5,10,0
returning,7,40.21,Home & Kitchen,287.65,3.2,25,1
returning,4,46.89,Electronics,712.46,2.2,0,0
loyal,8,205.0,Sports,365.62,3.0,30,1
loyal,13,188.88,Home & Kitchen,155.22,4.4,0,1
returning,9,129.63,Home & Kitchen,185.98,1.4,10,1
new,2,68.57,Beauty,76.22,3.2,0,0
loyal,14,88.39,Home & Kitchen,164.01,4.3,15,1
loyal,10,129.14,Home & Kitchen,85.57,4.4,10,1
new,3,79.12,Electronics,770.75,1.0,5,0
loyal,15,298.83,Clothing,147.25,2.4,20,1
loyal,14,172.88,Electronics,473.13,3.5,10,1
returning,8,120.49,Books,48.65,3.2,20,1
returning,8,130.1,Home & Kitchen,448.28,3.1,20,1
returning,7,148.74,Clothing,98.51,1.2,50,1
new,3,34.44,Home & Kitchen,123.96,2.5,20,0
returning,8,43.33,Clothing,114.15,3.4,0,0
loyal,16,140.68,Sports,265.1,2.2,40,1
new,3,65.65,Electronics,223.89,1.8,10,0
returning,3,73.22,Beauty,54.39,4.3,10,1
returning,6,115.17,Home & Kitchen,65.25,3.6,0,0
returning,9,44.78,Home & Kitchen,433.93,4.6,0,1
loyal,13,160.16,Clothing,239.08,4.1,10,1
returning,7,109.83,Sports,152.22,1.3,20,0
returning,6,119.89,Clothing,254.53,3.2,30,1
returning,5,145.88,Home & Kitchen,39.56,2.0,10,0
returning,9,40.97,Sports,213.97,4.9,5,1
new,2,20.73,Beauty,100.96,3.0,0,0
returning,8,136.14,Home & Kitchen,137.19,3.7,20,1
new,1,35.78,Sports,203.79,1.0,0,0
new,1,30.24,Books,23.2,3.5,30,0
returning,6,60.93,Clothing,154.56,1.2,20,1
returning,3,110.08,Clothing,50.52,2.3,50,1
loyal,19,268.21,Clothing,142.01,1.6,10,1
returning,9,97.11,Clothing,218.87,2.9,0,1
returning,5,67.56,Beauty,183.43,4.5,0,1
returning,4,74.22,Home & Kitchen,347.89,3.5,0,0
new,2,44.5,Electronics,1043.92,2.0,0,0
returning,5,65.68,Beauty,25.01,3.5,40,1
new,2,56.31,Clothing,191.63,3.4,0,0
loyal,18,174.62,Sports,55.72,3.1,0,1
new,3,68.59,Sports,163.85,2.1,10,0
returning,5,147.94,Sports,356.63,2.7,0,0
new,2,24.41,Beauty,114.84,2.7,25,0
loyal,10,144.75,Clothing,170.54,1.9,0,1
returning,3,120.21,Home & Kitchen,149.2,3.8,5,1
returning,4,135.39,Clothing,104.17,4.2,15,1
new,1,76.99,Clothing,269.37,2.1,0,0
returning,4,80.05,Home & Kitchen,160.05,4.6,15,1
new,3,28.79,Electronics,302.98,4.2,5,0
loyal,13,111.27,Sports,127.67,4.4,0,1
new,1,40.33,Sports,154.37,4.1,25,0
new,3,71.01,Clothing,217.29,4.8,25,0
new,3,61.4,Home & Kitchen,453.29,1.6,25,0
returning,3,79.02,Home & Kitchen,184.68,1.4,10,0
returning,8,96.36,Beauty,20.84,4.5,30,1
new,1,50.15,Books,31.77,2.9,0,0
loyal,14,169.36,Clothing,292.17,2.2,25,1
returning,7,120.13,Clothing,22.34,4.7,20,1
returning,7,141.43,Clothing,156.13,2.6,20,1
returning,9,47.22,Sports,343.72,1.5,20,0
returning,4,139.0,Electronics,1078.67,1.4,0,0
returning,7,41.74,Electronics,793.1,3.1,25,1
new,2,65.96,Beauty,13.07,1.1,10,0
new,2,60.03,Beauty,66.64,4.8,0,0
loyal,9,271.84,Beauty,59.05,1.4,50,1
loyal,18,298.26,Home & Kitchen,333.09,2.5,10,1
returning,5,82.46,Books,58.1,2.3,40,1
new,3,61.1,Home & Kitchen,318.57,2.6,0,0
returning,6,44.01,Electronics,272.98,4.0,0,1
returning,9,103.73,Home & Kitchen,247.9,3.1,0,1
new,2,39.08,Electronics,175.11,1.3,30,0
new,1,61.99,Clothing,69.66,1.4,0,0
returning,7,60.97,Sports,167.73,2.2,30,0
returning,7,57.85,Clothing,167.1,1.8,30,1
new,3,29.15,Sports,67.07,2.9,15,0
new,3,49.21,Clothing,65.22,4.9,5,0
new,2,68.21,Clothing,163.03,3.7,40,0
returning,7,87.8,Home & Kitchen,420.42,4.6,0,1
new,3,71.48,Beauty,158.84,3.1,15,0
new,1,30.6,Home & Kitchen,204.84,3.6,15,0
loyal,14,201.01,Beauty,27.61,2.1,15,1
new,2,55.43,Electronics,972.75,1.6,20,0
returning,6,96.16,Sports,203.37,1.4,0,0
new,1,51.26,Electronics,401.35,2.5,0,0
new,3,43.56,Beauty,109.26,2.0,0,0
new,1,75.34,Clothing,180.28,1.5,10,0
returning,6,120.94,Beauty,67.3,4.7,25,1
loyal,12,107.37,Books,39.1,1.5,0,1
loyal,14,180.69,Electronics,94.47,1.2,10,1
returning,6,135.0,Sports,139.23,1.3,0,0
returning,3,91.38,Clothing,285.77,1.0,10,0
new,1,32.44,Clothing,246.78,1.9,0,0
new,2,45.6,Beauty,12.23,2.0,15,0
loyal,13,287.12,Electronics,726.66,3.6,5,1
new,3,60.42,Clothing,242.74,1.5,20,0
new,1,38.76,Home & Kitchen,155.12,1.8,0,0
new,1,69.48,Beauty,118.24,4.6,20,0
new,3,32.63,Electronics,941.98,1.1,0,0
new,3,79.75,Home & Kitchen,136.32,1.2,25,0
returning,9,50.75,Books,47.65,2.6,5,1
returning,6,116.68,Beauty,147.62,4.5,5,1
loyal,18,148.12,Sports,93.05,4.9,5,1
loyal,12,263.12,Beauty,82.45,1.6,0,1
returning,8,83.21,Books,47.87,3.5,0,0
new,1,42.72,Clothing,196.03,1.0,0,0
returning,8,108.41,Electronics,652.52,4.8,15,1
returning,6,106.87,Books,26.43,3.4,0,1
new,3,36.32,Sports,150.07,2.0,15,0
returning,3,115.78,Books,30.33,3.0,20,1
returning,6,118.53,Electronics,546.37,3.5,15,1
returning,9,63.17,Home & Kitchen,126.2,1.0,40,1
returning,9,105.57,Home & Kitchen,405.02,1.3,40,1
new,2,41.2,Books,58.71,4.9,10,0
loyal,17,277.1,Books,32.26,4.1,20,1
loyal,14,92.34,Home & Kitchen,488.82,3.1,0,1
new,3,54.98,Clothing,119.15,1.9,20,0
loyal,14,222.1,Sports,152.77,1.3,0,1
returning,5,44.0,Books,54.63,4.2,15,1
loyal,11,80.49,Clothing,289.49,4.5,50,1
loyal,18,263.25,Clothing,92.53,2.0,0,1
returning,9,75.66,Sports,372.71,1.6,0,1
new,1,39.82,Beauty,34.85,4.9,20,0
new,2,56.43,Clothing,206.45,2.8,0,0
returning,8,121.01,Electronics,1070.33,4.1,20,1
returning,5,95.67,Electronics,537.56,2.7,40,1
new,3,45.57,Clothing,58.24,2.1,0,0
new,1,22.27,Home & Kitchen,450.53,2.9,0,0
loyal,17,223.05,Home & Kitchen,391.2,2.8,10,1
loyal,15,171.32,Home & Kitchen,49.73,3.1,10,1
returning,5,147.46,Books,28.77,4.6,0,1
new,3,59.17,Electronics,892.0,1.4,20,0
new,1,25.92,Electronics,622.08,3.1,20,0
new,3,23.38,Clothing,276.23,1.2,5,0
loyal,8,164.14,Electronics,122.75,3.4,0,1
new,2,78.37,Electronics,880.45,3.4,5,0
returning,4,46.55,Home & Kitchen,469.14,4.7,25,1
new,3,39.53,Beauty,57.02,4.4,40,1
returning,6,131.41,Beauty,151.8,1.9,5,0
returning,8,108.56,Beauty,79.81,2.6,30,1
loyal,8,233.53,Books,23.47,1.6,0,1
new,2,48.82,Books,33.73,3.8,20,0
new,1,25.47,Clothing,193.88,3.3,25,0
new,2,52.71,Sports,281.12,4.5,40,0
loyal,12,257.89,Electronics,618.37,3.7,5,1
loyal,19,238.68,Clothing,279.21,1.4,10,1
returning,9,111.72,Clothing,77.92,1.3,30,0
returning,8,142.99,Sports,342.0,1.2,0,0
returning,9,146.3,Sports,339.44,1.9,20,0
new,3,28.56,Beauty,34.49,4.9,20,0
loyal,16,167.79,Home & Kitchen,196.77,1.9,15,1
returning,8,49.12,Home & Kitchen,287.64,2.4,0,0
returning,6,86.55,Sports,301.25,3.2,40,1
returning,3,84.14,Books,54.37,2.4,20,0
new,1,61.94,Sports,388.56,1.6,5,0
new,3,46.62,Clothing,95.85,3.8,25,0
returning,9,67.35,Clothing,212.88,4.3,25,1
new,1,29.3,Beauty,155.99,3.8,40,0
returning,8,141.58,Electronics,542.34,3.5,25,1
new,3,69.01,Sports,115.44,1.7,20,0
returning,6,148.38,Home & Kitchen,376.99,3.7,25,1
new,3,48.27,Sports,177.03,2.2,25,0
returning,5,124.84,Clothing,69.16,3.9,15,1
returning,3,143.2,Books,6.04,5.0,25,1
new,2,51.34,Home & Kitchen,201.73,2.5,25,0
returning,9,99.21,Home & Kitchen,114.65,4.1,0,1
returning,3,104.63,Home & Kitchen,331.48,3.0,30,1
returning,9,103.25,Sports,311.95,2.4,25,1
loyal,14,88.94,Books,15.74,2.8,30,1
returning,8,147.31,Clothing,290.02,4.9,5,1
new,2,73.83,Sports,97.09,3.6,20,0
new,2,23.64,Clothing,103.16,2.7,20,0
new,2,27.8,Clothing,127.93,4.7,20,0
returning,3,141.01,Electronics,883.57,2.7,0,0
new,1,29.99,Beauty,169.85,2.2,5,0
returning,3,128.4,Clothing,177.24,4.2,5,1
returning,3,82.15,Clothing,38.52,2.7,0,1
returning,9,129.58,Sports,364.27,3.3,5,1
loyal,14,156.54,Beauty,61.11,1.9,0,1
new,2,33.73,Electronics,809.85,2.2,5,0
new,1,49.51,Beauty,166.99,3.6,20,0
returning,6,133.96,Sports,348.85,3.0,5,0
returning,9,73.61,Electronics,286.01,2.9,15,1
returning,7,52.44,Beauty,10.6,3.0,10,1
returning,8,148.54,Home & Kitchen,473.34,1.4,15,1
new,1,44.84,Books,24.07,1.6,10,0
loyal,11,134.83,Home & Kitchen,301.29,4.8,40,1
loyal,14,181.34,Books,49.19,4.4,20,1
returning,6,119.52,Electronics,419.6,4.7,0,1
new,3,53.61,Beauty,197.97,4.2,10,0
returning,4,67.11,Electronics,159.77,3.1,10,1
returning,4,90.47,Home & Kitchen,201.11,3.3,5,0
new,2,53.08,Electronics,338.73,2.2,10,0
loyal,17,179.8,Beauty,38.07,4.3,0,1
new,3,23.52,Clothing,114.43,1.6,5,0
loyal,10,292.22,Home & Kitchen,207.35,2.8,5,1
returning,3,135.5,Clothing,256.9,2.7,0,0
new,2,74.89,Beauty,140.5,2.8,0,0
returning,8,51.02,Home & Kitchen,380.47,2.8,20,1
loyal,11,236.76,Beauty,133.31,4.3,30,1
returning,7,53.71,Electronics,840.4,1.9,15,0
loyal,15,196.3,Electronics,351.53,4.9,10,1
returning,5,116.04,Home & Kitchen,370.29,3.1,0,1
returning,3,67.51,Sports,245.02,3.8,0,0
loyal,11,126.26,Electronics,944.96,3.5,50,1
new,2,52.88,Electronics,500.77,4.3,5,0
returning,3,96.28,Electronics,449.15,1.1,0,0
new,1,21.69,Home & Kitchen,95.2,1.2,15,0
loyal,13,276.06,Clothing,176.15,3.9,5,1
loyal,17,93.89,Beauty,71.77,3.0,0,1
new,3,69.75,Electronics,882.87,4.9,10,0
returning,5,134.73,Electronics,1000.48,2.9,0,0
loyal,19,141.45,Clothing,239.84,1.8,10,1
new,1,37.22,Home & Kitchen,314.81,4.5,0,0
returning,4,53.36,Books,12.9,2.9,25,1
loyal,19,289.45,Electronics,583.58,1.2,0,1
new,2,20.27,Sports,336.25,4.0,10,0
returning,9,89.31,Clothing,197.47,2.5,30,1
new,3,52.54,Books,39.99,4.4,0,0
loyal,15,215.06,Home & Kitchen,376.89,1.4,15,1
loyal,18,235.38,Clothing,51.74,1.2,0,1
loyal,14,156.45,Beauty,137.57,3.8,5,1
returning,4,100.67,Beauty,61.3,2.4,40,1
loyal,10,178.01,Clothing,183.66,3.9,15,1
loyal,9,154.97,Home & Kitchen,307.79,4.2,0,1
returning,9,147.42,Clothing,66.62,2.6,0,1
loyal,14,116.28,Books,41.97,2.6,10,1
new,3,46.16,Clothing,217.22,4.0,10,0
returning,4,67.99,Beauty,88.98,3.6,20,1
new,3,60.0,Clothing,179.5,2.4,0,0
new,2,47.87,Electronics,491.93,1.0,10,0
new,2,37.91,Clothing,258.04,1.8,20,0
returning,6,56.66,Electronics,804.62,3.4,10,1
returning,8,128.71,Home & Kitchen,280.78,2.4,0,1
returning,9,91.85,Clothing,283.85,2.5,0,1
new,2,77.96,Beauty,155.14,4.3,5,0
returning,3,112.33,Clothing,101.67,2.3,15,1
returning,8,50.6,Books,13.19,4.5,20,1
loyal,9,84.29,Home & Kitchen,35.92,4.5,5,1
returning,6,73.43,Sports,234.53,1.5,5,0
returning,8,134.24,Sports,113.66,3.8,15,1
loyal,17,146.49,Beauty,172.6,4.0,15,1
returning,4,136.54,Beauty,11.12,2.5,20,1
new,3,76.14,Clothing,60.3,4.9,10,0
new,3,31.91,Beauty,80.22,4.5,0,0
loyal,16,132.4,Sports,282.38,2.6,40,1
new,3,45.13,Electronics,691.0,3.9,15,0
loyal,19,141.11,Home & Kitchen,179.46,5.0,20,1
returning,7,143.46,Clothing,82.85,4.7,20,1
